interaction_id,user_id,book_id,action
1412,5908,1445,like
1413,1549,468,view
1414,3353,1230,requested
1415,946,1671,click
1416,2782,1773,like
1417,1170,1894,view
1418,4380,1343,search
1419,1663,2236,view
1420,488,1452,view
1421,2352,1709,click
1422,5841,1580,like
1423,5364,1354,view
1424,2034,1617,requested
1425,1097,1492,requested
1426,1108,696,requested
1427,629,545,view
1428,210,1825,view
1429,5904,419,requested
1430,2026,2166,requested
1431,4945,4,view
1432,2403,1428,search
1433,1771,1024,like
1434,2363,818,like
1435,4114,1193,click
1436,715,1126,requested
1437,3429,1426,like
1438,4339,739,requested
1439,3622,1865,click
1440,4136,971,click
1441,4880,2234,search
1442,2471,1692,like
1443,730,1624,search
1444,2671,482,search
1445,721,1621,requested
1446,1815,184,like
1447,1777,1791,like
1448,5843,1590,click
1449,863,1391,requested
1450,1351,976,view
1451,3580,1202,requested
1452,4160,722,click
1453,3708,1688,click
1454,5498,754,requested
1455,4416,135,click
1456,74,513,search
1457,5359,588,like
1458,3821,259,view
1459,3309,570,view
1460,2010,488,requested
1461,4915,1655,view
1462,4163,1176,requested
1463,2615,782,like
1464,4318,973,view
1465,1482,1605,requested
1466,401,642,click
1467,4768,1407,view
1468,4615,583,view
1469,4575,778,like
1470,4108,519,search
1471,5496,2041,click
1472,4380,429,requested
1473,1821,222,requested
1474,1986,2232,like
1475,3361,709,search
1476,4388,1713,click
1477,4926,1869,search
1478,1453,558,view
1479,3251,878,search
1480,22,2056,like
1481,2016,141,like
1482,1014,189,requested
1483,3859,964,like
1484,693,477,view
1485,4392,1947,view
1486,5086,305,click
1487,4109,1881,like
1488,49,1923,search
1489,4849,2034,click
1490,1300,778,search
1491,695,1278,click
1492,2136,1433,search
1493,2996,1623,requested
1494,2472,530,requested
1495,2376,2045,click
1496,4553,94,search
1497,2106,1200,search
1498,4182,1959,like
1499,2287,2241,search
1500,747,2219,requested
1501,4309,1144,search
1502,3444,1146,requested
1503,3879,1146,view
1504,5776,1224,requested
1505,1033,1764,view
1506,2836,1509,requested
1507,4368,1018,like
1508,2994,793,like
1509,4268,638,search
1510,3843,528,like
1511,5951,505,view
1512,2077,926,search
1513,3107,2126,view
1514,876,737,click
1515,1523,734,requested
1516,4455,2178,like
1517,1544,136,view
1518,4778,1497,requested
1519,1538,119,click
1520,870,1910,view
1521,3963,1857,search
1522,5850,2221,search
1523,2137,1334,view
1524,4093,1242,view
1525,845,2037,like
1526,1800,608,search
1527,3906,368,click
1528,3585,1151,search
1529,635,976,search
1530,1822,1053,requested
1531,5561,1301,like
1532,4151,482,like
1533,4712,162,requested
1534,1670,468,search
1535,2595,1651,view
1536,5276,385,click
1537,4706,883,view
1538,3497,1854,like
1539,3414,813,click
1540,2020,2040,like
1541,3475,1033,like
1542,3687,462,requested
1543,3677,723,search
1544,642,38,search
1545,75,303,like
1546,390,1391,requested
1547,3435,2211,search
1548,3799,937,search
1549,4650,1442,click
1550,2837,113,requested
1551,3419,56,click
1552,1158,49,like
1553,5618,955,like
1554,5953,851,requested
1555,5524,1900,view
1556,562,642,requested
1557,2452,1279,search
1558,2533,330,click
1559,633,1350,click
1560,5881,703,search
1561,118,223,like
1562,347,2037,like
1563,778,418,like
1564,2727,917,like
1565,1000,46,search
1566,4148,1484,view
1567,2705,471,requested
1568,3147,1379,requested
1569,2792,1366,search
1570,478,868,search
1571,3073,622,like
1572,1370,23,like
1573,1189,181,requested
1574,1133,771,requested
1575,1228,2158,requested
1576,1764,1741,click
1577,5489,266,like
1578,3531,1768,requested
1579,2444,374,click
1580,726,1585,search
1581,3062,1319,requested
1582,2489,339,view
1583,451,1390,view
1584,240,862,like
1585,2307,598,click
1586,6000,110,requested
1587,3870,291,requested
1588,3892,2050,view
1589,1667,1640,click
1590,1182,510,requested
1591,3692,769,like
1592,3259,229,view
1593,3515,248,like
1594,4188,825,view
1595,3894,2021,like
1596,3321,167,view
1597,4494,811,click
1598,3996,2048,search
1599,4126,1184,like
1600,3863,2003,like
1601,4665,1147,view
1602,1619,1874,click
1603,2832,988,view
1604,2803,276,like
1605,5545,1537,view
1606,5217,1775,like
1607,4992,2134,view
1608,1598,401,view
1609,4566,1319,search
1610,5745,1756,click
1611,1414,249,like
1612,1731,1385,search
1613,323,1575,view
1614,3310,895,click
1615,3716,1448,like
1616,4924,1614,requested
1617,3433,1097,click
1618,3136,1818,like
1619,4256,1976,like
1620,5063,75,view
1621,3131,484,view
1622,5438,632,view
1623,578,2065,click
1624,4831,1025,like
1625,2230,718,requested
1626,2186,195,click
1627,5174,292,click
1628,4740,57,view
1629,2764,412,click
1630,3331,945,click
1631,1261,521,requested
1632,1443,2149,search
1633,5885,1884,requested
1634,4955,1424,like
1635,4038,1531,requested
1636,3527,368,search
1637,3695,923,like
1638,3340,1946,requested
1639,1097,341,requested
1640,2698,1009,view
1641,2917,401,click
1642,1027,1938,like
1643,5263,96,requested
1644,1329,882,view
1645,1565,209,click
1646,2104,464,search
1647,261,2065,requested
1648,3476,137,like
1649,283,1789,search
1650,2205,1557,search
1651,315,1212,view
1652,3672,1459,like
1653,4683,1308,view
1654,2005,1755,search
1655,5551,1273,click
1656,2513,688,like
1657,3838,2164,requested
1658,1809,865,click
1659,151,2178,search
1660,700,1939,view
1661,1991,1727,requested
1662,328,2191,search
1663,5716,1836,like
1664,3997,441,search
1665,908,987,like
1666,1063,637,like
1667,1956,552,requested
1668,4739,596,search
1669,5003,1359,requested
1670,2989,161,search
1671,153,1371,search
1672,4559,1328,requested
1673,1560,422,like
1674,3063,1837,click
1675,4884,903,view
1676,3892,1810,click
1677,3476,742,search
1678,3218,1099,click
1679,5393,1257,view
1680,5553,2141,like
1681,1163,1379,requested
1682,587,1445,search
1683,3089,189,view
1684,1916,91,like
1685,1914,2150,click
1686,2351,1630,view
1687,1859,234,click
1688,4223,1006,search
1689,2413,109,click
1690,973,1240,click
1691,4147,732,click
1692,98,363,click
1693,2648,1450,like
1694,2869,1376,like
1695,3396,1454,view
1696,5173,863,like
1697,2743,899,like
1698,4424,1698,click
1699,3882,92,requested
1700,2975,1027,requested
1701,1787,1145,click
1702,1160,1085,requested
1703,5678,866,click
1704,3146,1454,click
1705,581,1294,requested
1706,2957,838,click
1707,5724,1576,like
1708,286,1824,requested
1709,3785,2086,like
1710,2067,838,requested
1711,2855,390,requested
1712,631,1366,click
1713,4312,128,click
1714,922,98,click
1715,2684,1538,view
1716,509,1982,view
1717,16,749,click
1718,4565,1427,requested
1719,2842,1447,like
1720,3549,102,requested
1721,3653,586,click
1722,2126,667,search
1723,57,494,view
1724,4926,818,view
1725,4712,2220,requested
1726,4143,1864,click
1727,2871,28,like
1728,4381,974,view
1729,5605,568,click
1730,5762,245,click
1731,3886,200,like
1732,3264,257,search
1733,400,1967,click
1734,4805,1631,requested
1735,4333,437,like
1736,3552,2241,view
1737,2148,1286,click
1738,5085,241,view
1739,156,33,search
1740,1586,1854,view
1741,5427,107,view
1742,1063,1609,view
1743,3714,833,view
1744,3466,1990,view
1745,5002,730,search
1746,5547,1739,view
1747,4438,1608,view
1748,1764,752,view
1749,3284,855,requested
1750,3044,666,search
1751,4514,402,like
1752,5857,721,requested
1753,2170,827,search
1754,5026,1222,search
1755,5955,2120,click
1756,732,1834,search
1757,663,664,search
1758,1709,1217,click
1759,1091,99,click
1760,5224,545,requested
1761,613,1743,search
1762,2354,1406,like
1763,5647,2018,view
1764,329,342,view
1765,2800,384,like
1766,3089,710,like
1767,4689,222,search
1768,283,1564,search
1769,3595,256,view
1770,5929,1476,view
1771,5192,1469,click
1772,5793,1772,click
1773,994,915,click
1774,213,299,click
1775,859,633,requested
1776,2713,1310,click
1777,784,1786,click
1778,4709,1260,search
1779,4195,1230,requested
1780,1445,257,view
1781,5016,223,click
1782,1264,1398,requested
1783,1988,1513,search
1784,5861,982,search
1785,4318,2065,like
1786,657,1234,view
1787,2085,135,click
1788,2203,2035,view
1789,5440,238,like
1790,1127,809,search
1791,3299,460,like
1792,819,1808,view
1793,4672,3,view
1794,640,1420,search
1795,1508,481,requested
1796,4024,8,click
1797,1715,333,click
1798,5621,2196,like
1799,2815,1573,requested
1800,4274,1996,click
1801,5501,846,requested
1802,5398,2112,search
1803,3870,1207,view
1804,5415,932,like
1805,5084,2050,view
1806,4439,1846,search
1807,5613,1468,click
1808,5958,1116,like
1809,2419,2060,like
1810,1518,790,view
1811,441,1219,requested
1812,413,849,search
1813,2498,1802,requested
1814,3458,1703,view
1815,2340,1396,click
1816,5771,191,view
1817,2082,382,requested
1818,3438,847,search
1819,568,2142,requested
1820,3333,1297,click
1821,2909,1724,like
1822,5681,2203,search
1823,4465,420,requested
1824,3215,249,requested
1825,1480,1973,search
1826,4354,350,search
1827,3782,682,like
1828,3,1465,search
1829,1575,805,view
1830,1876,2189,like
1831,5671,1181,requested
1832,3446,2049,view
1833,4876,2124,view
1834,959,742,view
1835,2253,326,requested
1836,1242,2139,click
1837,4868,210,click
1838,546,883,search
1839,5232,732,search
1840,5036,1816,requested
1841,3437,1305,view
1842,5292,1827,like
1843,5376,1205,view
1844,3419,1107,like
1845,2641,282,click
1846,38,751,view
1847,3472,1599,search
1848,913,372,search
1849,5122,170,view
1850,514,1300,view
1851,3517,677,requested
1852,766,1205,requested
1853,2567,1564,like
1854,3718,254,click
1855,2554,1615,search
1856,1582,537,requested
1857,730,399,search
1858,3815,1025,view
1859,3381,1778,requested
1860,5648,807,like
1861,1955,1262,like
1862,2828,2233,requested
1863,282,1464,click
1864,4768,384,click
1865,3333,1393,view
1866,2623,2210,search
1867,68,436,view
1868,5047,677,like
1869,4118,655,requested
1870,4443,861,like
1871,3846,1286,requested
1872,1143,1205,requested
1873,302,1849,search
1874,2312,1936,like
1875,3659,2226,like
1876,4247,606,requested
1877,3212,637,search
1878,517,1232,view
1879,2349,1417,requested
1880,4630,2140,click
1881,836,932,view
1882,265,1477,requested
1883,745,2133,requested
1884,3741,366,requested
1885,5077,752,view
1886,4145,277,click
1887,2605,611,click
1888,5720,839,search
1889,5490,1335,search
1890,254,639,view
1891,1912,2242,click
1892,5782,2193,view
1893,4287,814,search
1894,423,2245,click
1895,258,1216,view
1896,659,1461,click
1897,5034,198,view
1898,5566,1342,requested
1899,3494,673,click
1900,2253,839,requested
1901,2651,1314,requested
1902,5051,872,view
1903,5602,1337,view
1904,33,2092,search
1905,969,922,search
1906,1330,1042,click
1907,4350,583,requested
1908,5536,1979,click
1909,5081,1607,requested
1910,4990,420,like
1911,1016,1688,like
1912,2827,1912,like
1913,1307,1020,search
1914,4591,442,search
1915,1783,1105,view
1916,2635,1032,requested
1917,3490,1264,click
1918,159,1434,search
1919,4839,1249,click
1920,937,1089,requested
1921,4998,1542,like
1922,3162,1538,view
1923,2563,2084,requested
1924,4640,23,requested
1925,3338,1751,click
1926,4350,1634,search
1927,3318,719,view
1928,4427,1607,requested
1929,3229,1454,view
1930,2524,1587,click
1931,490,1041,requested
1932,5513,1470,search
1933,3472,103,requested
1934,4091,1038,click
1935,5408,117,like
1936,2117,1133,view
1937,4897,772,search
1938,1637,1081,like
1939,1553,247,like
1940,4648,435,like
1941,4501,664,search
1942,5612,2040,search
1943,1832,1233,view
1944,2762,628,search
1945,2948,310,view
1946,131,1511,like
1947,5168,1772,click
1948,1481,954,view
1949,219,36,click
1950,3516,187,requested
1951,4462,838,requested
1952,4807,987,search
1953,4785,1704,view
1954,3531,594,requested
1955,197,1215,click
1956,1431,1950,click
1957,4363,1692,requested
1958,3128,1270,like
1959,272,1455,requested
1960,5957,742,like
1961,1710,1306,view
1962,4860,810,requested
1963,2018,1936,like
1964,388,997,like
1965,3152,88,requested
1966,1426,1293,requested
1967,856,882,view
1968,2729,434,requested
1969,2396,2152,like
1970,1106,243,requested
1971,3219,1220,like
1972,2421,635,search
1973,859,1364,search
1974,4144,2093,requested
1975,5458,1205,like
1976,1699,934,view
1977,4852,1365,click
1978,1678,790,requested
1979,2254,1777,requested
1980,3128,153,requested
1981,716,1378,requested
1982,2440,2204,like
1983,326,833,like
1984,3620,1978,requested
1985,1587,1902,search
1986,2336,1650,click
1987,3475,1478,view
1988,3672,2094,click
1989,5056,2138,search
1990,1899,1145,like
1991,2680,635,view
1992,2607,1476,requested
1993,849,304,requested
1994,643,1407,requested
1995,16,1814,click
1996,1850,536,like
1997,2403,858,like
1998,4030,331,search
1999,3529,1671,view
2000,2214,1739,requested
2001,407,1704,search
2002,3238,52,view
2003,3837,1,view
2004,218,250,search
2005,551,831,view
2006,3153,559,search
2007,2759,974,requested
2008,4814,1236,requested
2009,3957,60,view
2010,2164,188,like
2011,3668,2036,like
2012,575,1019,click
2013,5707,429,requested
2014,3240,1479,requested
2015,2543,1786,view
2016,3931,1495,search
2017,1283,1329,search
2018,2507,1725,view
2019,948,591,search
2020,2502,885,view
2021,3625,1018,search
2022,3054,863,requested
2023,3729,2056,click
2024,1415,1753,click
2025,967,1249,requested
2026,5562,955,click
2027,1818,250,click
2028,4279,38,view
2029,211,566,click
2030,3451,1016,view
2031,1252,366,click
2032,2243,1918,view
2033,4989,248,view
2034,4030,1031,like
2035,5190,580,search
2036,5499,2126,view
2037,2993,713,like
2038,3056,910,like
2039,744,1285,view
2040,4868,1612,like
2041,4786,1378,requested
2042,1251,84,view
2043,3350,1145,view
2044,3529,1060,click
2045,5908,1146,click
2046,66,669,requested
2047,4543,175,like
2048,4391,126,like
2049,2310,2108,view
2050,2758,2218,like
2051,2003,362,like
2052,1767,137,view
2053,4694,1529,search
2054,3037,1984,click
2055,4923,1562,view
2056,3765,295,click
2057,5588,2102,click
2058,332,168,view
2059,1741,314,like
2060,2871,915,requested
2061,5609,2055,like
2062,3524,859,view
2063,4007,600,like
2064,799,1341,search
2065,5134,766,requested
2066,1221,529,view
2067,807,1856,requested
2068,5852,510,requested
2069,5581,1251,click
2070,5185,644,click
2071,1188,631,search
2072,3938,1287,click
2073,658,362,view
2074,698,1174,requested
2075,1223,570,click
2076,59,641,requested
2077,2317,1112,search
2078,32,1008,requested
2079,4265,1269,click
2080,1586,238,search
2081,3201,1368,view
2082,3338,1577,requested
2083,2064,2002,click
2084,4860,283,requested
2085,1752,1794,view
2086,5832,2041,like
2087,4387,1700,view
2088,4612,1767,view
2089,5290,548,click
2090,2158,297,search
2091,5164,1385,search
2092,2600,1114,view
2093,1359,15,view
2094,1169,1831,requested
2095,190,159,view
2096,3832,104,view
2097,1471,1984,view
2098,4262,1196,like
2099,1476,192,view
2100,4585,1424,requested
2101,3073,1283,requested
2102,2362,1161,click
2103,2470,430,search
2104,5879,1168,click
2105,4241,1440,click
2106,5695,2222,like
2107,433,2042,requested
2108,5494,1141,like
2109,392,1422,search
2110,4742,2161,like
2111,528,896,search
2112,1962,1203,requested
2113,1798,2021,requested
2114,81,1083,requested
2115,4994,483,search
2116,1396,1421,click
2117,3483,1780,click
2118,577,1376,search
2119,2245,2020,view
2120,5821,834,like
2121,4443,1426,click
2122,3589,1369,like
2123,3067,1118,like
2124,1861,2216,search
2125,2213,351,like
2126,3091,872,search
2127,3057,1812,view
2128,3660,1990,like
2129,3435,1906,click
2130,5621,525,search
2131,5579,361,search
2132,5429,1957,search
2133,2224,376,view
2134,2357,1315,like
2135,3928,1303,view
2136,76,396,view
2137,2446,1090,requested
2138,3820,2087,requested
2139,1009,1275,view
2140,4486,1891,like
2141,415,318,like
2142,4917,1719,view
2143,5618,687,click
2144,1402,1396,click
2145,3659,1451,search
2146,1794,896,like
2147,4196,787,requested
2148,1357,2047,click
2149,431,84,requested
2150,1037,332,requested
2151,3628,2160,requested
2152,4179,1247,click
2153,3821,906,search
2154,5638,66,requested
2155,84,1668,search
2156,4140,545,click
2157,1037,1501,like
2158,3595,620,click
2159,492,1849,requested
2160,1436,1875,search
2161,2379,1259,click
2162,145,941,view
2163,2985,126,like
2164,2308,1674,view
2165,3243,1509,search
2166,1353,1377,search
2167,2476,1101,search
2168,653,2208,click
2169,439,1514,requested
2170,2667,1790,like
2171,5792,566,search
2172,3712,1058,requested
2173,4921,630,search
2174,1444,2248,search
2175,1323,1139,requested
2176,2246,444,like
2177,4017,1482,like
2178,1974,699,view
2179,1037,1476,click
2180,3481,792,like
2181,1818,2059,click
2182,432,152,search
2183,512,347,click
2184,142,1844,search
2185,3449,2066,requested
2186,2808,1769,search
2187,1107,61,click
2188,1348,1056,requested
2189,1921,2245,requested
2190,1471,1827,requested
2191,1318,426,search
2192,293,928,click
2193,3030,2116,search
2194,4149,933,like
2195,2176,1273,like
2196,3523,792,click
2197,4142,1048,click
2198,4336,1749,view
2199,1981,328,view
2200,1740,677,click
2201,4417,764,search
2202,1308,137,view
2203,3226,1681,click
2204,2232,947,search
2205,522,419,view
2206,3850,1104,like
2207,5378,15,click
2208,5750,1923,requested
2209,4045,1789,requested
2210,5463,151,click
2211,1483,42,like
2212,4383,1969,like
2213,2409,1886,click
2214,3240,1461,search
2215,5743,2007,requested
2216,1229,2036,view
2217,5063,53,like
2218,2413,2147,view
2219,2193,1391,like
2220,901,574,like
2221,439,1859,click
2222,2933,1703,click
2223,2979,821,search
2224,3882,1436,search
2225,1405,2072,click
2226,4148,1325,like
2227,2388,2022,search
2228,1020,453,view
2229,2559,1529,click
2230,2539,788,like
2231,5773,1623,search
2232,1550,125,like
2233,3836,1167,search
2234,2989,1395,view
2235,5321,260,search
2236,5884,120,like
2237,3371,1874,search
2238,5850,1393,search
2239,4967,323,view
2240,5046,1522,click
2241,968,351,search
2242,1633,2029,click
2243,2500,1650,like
2244,5484,1497,search
2245,2322,1625,search
2246,3947,1053,view
2247,5361,350,search
2248,5572,324,requested
2249,4478,2097,click
2250,3495,2,search
2251,1175,1180,like
2252,2503,935,like
2253,5694,284,like
2254,1976,1796,requested
2255,856,873,click
2256,489,2124,search
2257,1858,568,click
2258,4179,1654,like
2259,4899,253,search
2260,293,1452,requested
2261,1970,80,requested
2262,2572,2037,like
2263,5044,479,click
2264,3085,1253,click
2265,2825,1366,search
2266,1060,180,view
2267,3434,197,click
2268,4973,1854,click
2269,888,1546,view
2270,5027,94,click
2271,3993,92,click
2272,1187,1136,search
2273,2917,1380,requested
2274,2692,2107,requested
2275,439,2160,click
2276,2253,701,view
2277,4853,1430,view
2278,361,836,click
2279,4745,1554,click
2280,2423,684,requested
2281,4271,371,like
2282,2620,2225,view
2283,2867,2087,requested
2284,3751,1788,search
2285,2370,1352,requested
2286,420,327,view
2287,694,1588,search
2288,5403,1961,click
2289,1979,787,requested
2290,754,2205,click
2291,986,1533,requested
2292,50,870,click
2293,3337,1303,like
2294,2946,697,click
2295,4349,2200,view
2296,1590,974,click
2297,3564,215,like
2298,3541,1189,like
2299,4685,1759,click
2300,4029,1231,like
2301,2705,2013,search
2302,4978,2111,click
2303,5504,390,requested
2304,5939,1586,view
2305,1704,1,like
2306,2857,1771,view
2307,3413,1152,click
2308,5399,135,view
2309,4463,232,search
2310,5031,886,click
2311,121,2017,click
2312,5732,829,view
2313,5911,1002,click
2314,1887,708,search
2315,931,582,like
2316,4692,1401,requested
2317,2475,2017,click
2318,4644,932,view
2319,2041,1271,view
2320,5189,841,like
2321,2107,783,like
2322,4649,915,search
2323,5565,1433,click
2324,2018,1873,view
2325,2382,2208,requested
2326,5466,1327,like
2327,5645,1602,search
2328,1537,2150,requested
2329,1622,1858,requested
2330,5736,910,search
2331,334,466,click
2332,4431,1253,click
2333,427,1253,view
2334,5236,707,view
2335,5514,872,like
2336,2113,2249,click
2337,2064,438,requested
2338,4835,529,like
2339,2244,2013,search
2340,1273,1017,like
2341,3248,1576,like
2342,5229,222,search
2343,3650,895,view
2344,482,23,click
2345,4830,1382,search
2346,1595,285,search
2347,2852,21,view
2348,1435,1379,requested
2349,3996,1058,click
2350,5761,343,view
2351,2246,1113,search
2352,3832,2097,search
2353,5445,1463,click
2354,5965,1514,click
2355,3140,271,view
2356,2303,1294,view
2357,3889,762,like
2358,5818,1768,requested
2359,4233,598,search
2360,3131,2156,view
2361,5496,588,click
2362,1589,1109,view
2363,2742,1493,like
2364,4019,1691,view
2365,3507,2130,like
2366,816,1884,view
2367,2394,290,search
2368,4259,1104,view
2369,4115,20,search
2370,1145,1905,like
2371,5060,495,click
2372,864,63,requested
2373,5225,1118,search
2374,3767,851,requested
2375,187,1806,click
2376,5704,1367,search
2377,3535,324,like
2378,4001,1691,click
2379,2514,589,requested
2380,3188,371,like
2381,5837,521,view
2382,1849,1331,view
2383,5003,1725,click
2384,794,398,requested
2385,4694,989,search
2386,4741,1122,search
2387,3195,420,view
2388,1238,1183,like
2389,798,1518,like
2390,5793,832,click
2391,1117,570,like
2392,5396,24,requested
2393,1041,865,click
2394,578,2151,search
2395,1851,786,view
2396,5043,1364,like
2397,3979,2206,search
2398,2080,589,click
2399,2213,1203,search
2400,3301,1305,requested
2401,5572,103,like
2402,1951,1017,view
2403,3019,626,view
2404,5671,1363,search
2405,4933,1415,click
2406,5683,451,requested
2407,2710,129,like
2408,5088,1449,click
2409,4553,1965,requested
2410,3767,1068,requested
2411,2798,349,requested
2412,4427,1799,view
2413,2519,430,search
2414,3588,1349,search
2415,3923,419,click
2416,47,987,click
2417,1854,968,click
2418,5606,646,click
2419,1469,2099,click
2420,1549,690,view
2421,773,1144,requested
2422,4437,2010,view
2423,3946,1337,view
2424,3566,1766,requested
2425,3428,2043,view
2426,5410,840,click
2427,4890,692,requested
2428,592,2121,like
2429,78,1900,requested
2430,3242,1349,requested
2431,1653,1937,view
2432,2986,525,search
2433,4882,1513,requested
2434,879,1947,requested
2435,2917,162,like
2436,3863,1441,click
2437,3676,949,search
2438,407,2083,like
2439,1412,855,search
2440,2638,150,click
2441,1338,1394,like
2442,512,1094,click
2443,154,438,view
2444,3654,389,click
2445,518,286,requested
2446,1261,1622,click
2447,1244,751,click
2448,4459,261,view
2449,3886,768,click
2450,4297,200,like
2451,4848,2115,click
2452,3147,443,click
2453,1176,1254,like
2454,347,334,view
2455,4634,2108,search
2456,2944,2207,click
2457,3087,1773,click
2458,938,1409,view
2459,1213,682,like
2460,1492,1899,search
2461,2621,604,requested
2462,5714,298,search
2463,5961,1308,view
2464,3143,2145,requested
2465,2630,822,requested
2466,204,1941,click
2467,1324,1066,view
2468,2658,1688,view
2469,5689,1224,like
2470,2825,1107,view
2471,5696,92,click
2472,4359,73,click
2473,2828,149,requested
2474,1545,1671,view
2475,4671,1885,like
2476,2297,232,requested
2477,5565,1491,search
2478,2318,2232,search
2479,550,320,requested
2480,245,1228,like
2481,825,1489,search
2482,2260,958,requested
2483,5048,384,view
2484,3766,485,requested
2485,3283,615,view
2486,1347,1179,requested
2487,25,1487,view
2488,1718,1828,search
2489,5966,534,like
2490,5301,847,like
2491,1844,1199,click
2492,5554,1425,requested
2493,360,2016,requested
2494,5480,1948,requested
2495,3551,1846,like
2496,789,1537,requested
2497,5175,192,like
2498,5330,2085,view
2499,1611,217,view
2500,1144,597,search
2501,502,392,requested
2502,633,1415,view
2503,392,1498,search
2504,3555,1100,like
2505,30,29,click
2506,1542,892,view
2507,4430,177,search
2508,3381,755,search
2509,5794,1820,view
2510,1540,1041,requested
2511,424,179,click
2512,5778,683,view
2513,4814,2036,requested
2514,3763,269,click
2515,1623,1441,search
2516,848,2128,view
2517,1462,2110,requested
2518,5829,1884,click
2519,2452,2187,view
2520,2440,947,click
2521,959,1085,click
2522,3286,2085,like
2523,3980,11,search
2524,1561,322,like
2525,1109,1265,search
2526,694,1475,requested
2527,1925,1020,search
2528,3637,196,click
2529,2462,1920,search
2530,1246,422,like
2531,2786,979,search
2532,1441,619,view
2533,2370,1518,search
2534,827,2112,search
2535,3023,1829,click
2536,1731,351,click
2537,2465,423,requested
2538,3021,1747,view
2539,1514,325,like
2540,5274,34,search
2541,4120,432,click
2542,2889,992,requested
2543,1946,244,like
2544,3278,961,click
2545,2235,1715,search
2546,4974,1995,requested
2547,3137,148,search
2548,1919,144,search
2549,2410,1017,search
2550,2104,774,requested
2551,4447,1260,like
2552,3257,1942,search
2553,1809,1553,view
2554,5757,1328,search
2555,2231,2025,view
2556,5889,1870,search
2557,609,1448,click
2558,1617,293,view
2559,3213,1875,like
2560,5683,840,view
2561,3947,721,click
2562,4388,1813,requested
2563,5014,1426,view
2564,3645,1960,search
2565,3083,1730,view
2566,2120,2203,search
2567,2483,1971,like
2568,1544,1360,like
2569,3037,1486,search
2570,5369,18,search
2571,3508,2204,click
2572,415,578,click
2573,3280,2098,view
2574,4867,1887,click
2575,4606,122,like
2576,979,537,like
2577,4300,610,view
2578,3244,713,like
2579,4085,855,click
2580,5691,2223,like
2581,2090,81,view
2582,1081,1521,search
2583,2511,421,click
2584,3584,715,click
2585,5574,603,click
2586,1402,1346,search
2587,4453,1004,view
2588,5352,1548,like
2589,2485,475,click
2590,4500,952,requested
2591,5174,1581,requested
2592,3345,7,view
2593,1601,1881,requested
2594,2883,2,search
2595,3904,637,like
2596,4267,1110,search
2597,1327,1586,click
2598,4494,2188,like
2599,5947,1262,click
2600,5773,1485,view
2601,293,1825,requested
2602,905,1465,requested
2603,221,1966,like
2604,142,1373,search
2605,2493,672,requested
2606,5692,480,search
2607,5999,924,like
2608,1752,1218,view
2609,2234,1417,requested
2610,4816,617,click
2611,4888,2071,view
2612,1757,1290,click
2613,2701,2083,requested
2614,4592,1492,search
2615,4482,210,like
2616,1440,295,view
2617,3303,1539,search
2618,3245,336,like
2619,2649,207,search
2620,2975,461,view
2621,5848,1250,view
2622,4780,215,requested
2623,788,131,view
2624,475,1077,requested
2625,4823,1457,click
2626,4994,1851,search
2627,1403,1888,view
2628,2786,1835,click
2629,1657,2087,requested
2630,2930,2162,search
2631,5394,582,view
2632,1038,321,view
2633,1070,1855,search
2634,1179,1561,like
2635,1535,972,search
2636,1301,242,like
2637,5945,202,click
2638,5119,1680,like
2639,1454,48,search
2640,2031,615,search
2641,5467,734,click
2642,1059,2222,view
2643,5268,258,like
2644,850,1969,view
2645,3972,1035,like
2646,5557,1369,like
2647,2957,47,view
2648,929,604,requested
2649,4386,228,view
2650,10,1285,requested
2651,3064,2144,requested
2652,5257,1469,click
2653,5463,1038,like
2654,141,1756,search
2655,5958,1320,requested
2656,1423,458,click
2657,5634,1320,search
2658,452,1299,view
2659,3277,1524,view
2660,2487,1330,requested
2661,836,1045,requested
2662,123,1949,search
2663,2032,1928,like
2664,3224,1907,like
2665,493,1577,requested
2666,4531,405,click
2667,913,1102,requested
2668,2014,839,search
2669,5173,1783,like
2670,143,601,search
2671,2079,887,requested
2672,1771,2066,like
2673,4611,495,view
2674,5462,83,search
2675,4029,2169,requested
2676,4372,789,click
2677,4130,905,requested
2678,135,1332,view
2679,2903,664,like
2680,1895,2031,like
2681,2482,509,like
2682,2510,1904,click
2683,2635,319,click
2684,3426,343,view
2685,3411,1186,requested
2686,3374,502,search
2687,4546,1251,click
2688,3176,1023,view
2689,1344,942,view
2690,1244,2185,like
2691,4583,1632,view
2692,1683,1792,view
2693,5093,1712,click
2694,2544,1850,requested
2695,2478,1141,like
2696,586,1075,click
2697,1837,858,like
2698,456,1544,like
2699,4678,1264,click
2700,1281,921,click
2701,5440,494,click
2702,882,715,like
2703,5342,732,view
2704,5837,746,requested
2705,4689,774,search
2706,4041,9,requested
2707,1673,82,view
2708,3787,1816,requested
2709,5890,1773,requested
2710,4011,96,click
2711,5090,1080,requested
2712,2387,1229,like
2713,5546,2057,like
2714,5865,272,click
2715,2334,227,click
2716,1143,1131,view
2717,4289,163,like
2718,4273,239,view
2719,788,1688,like
2720,3143,496,search
2721,1804,1003,click
2722,3215,1324,click
2723,2640,2084,requested
2724,5858,453,click
2725,4895,182,view
2726,3560,1290,requested
2727,1327,1439,like
2728,3363,1444,search
2729,5968,665,requested
2730,5183,1894,requested
2731,5063,2106,requested
